system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo
00000000000000000000,307.41992445032713,0.030677642641656813,0.25394739415397716,-0.31306642916304644,Z1,"{""type"":""Polygon"",""coordinates"":[[[78.3800003784321,17.300001100243428],[78.3800003784321,17.450000768699528],[78.29999966915584,17.45000084831652],[78.29999966915584,17.300001139474084],[78.3800003784321,17.300001100243428]]]}"
00000000000000000001,306.8204511776133,0.02155462554884441,0.26880375543857843,-0.32456564602451615,Z2,"{""type"":""Polygon"",""coordinates"":[[[78.46000108025841,17.300001090066623],[78.46000108025841,17.450000837772027],[78.3800003784321,17.450000768699528],[78.3800003784321,17.300001100243428],[78.46000108025841,17.300001090066623]]]}"
00000000000000000002,306.8474230106083,0.002570752828897617,0.22227799998429276,-0.2672741978204459,Z3,"{""type"":""Polygon"",""coordinates"":[[[78.54000186464977,17.30000115468713],[78.54000186464977,17.450000834989922],[78.46000108025841,17.450000837772027],[78.46000108025841,17.300001090066623],[78.54000186464977,17.30000115468713]]]}"
00000000000000000003,308.02833619914077,0.03976228031311433,0.2914892708615263,-0.3681962718819504,Z4,"{""type"":""Polygon"",""coordinates"":[[[78.61999814249717,17.30000107202228],[78.61999814249717,17.450000803194648],[78.54000186464977,17.450000834989922],[78.54000186464977,17.30000115468713],[78.61999814249717,17.30000107202228]]]}"
00000000000000000004,308.4758538621264,0.0286022298807821,0.35948639122129983,-0.43851960494995723,Z5,"{""type"":""Polygon"",""coordinates"":[[[78.69999883462852,17.3000011271061],[78.69999883462852,17.450000853620047],[78.61999814249717,17.450000803194648],[78.61999814249717,17.30000107202228],[78.69999883462852,17.3000011271061]]]}"
00000000000000000005,307.73986530689007,0.04878540267826187,0.26283278447982555,-0.34105384770254926,Z6,"{""type"":""Polygon"",""coordinates"":[[[78.3800003784321,17.450000768699528],[78.3800003784321,17.600000481302104],[78.29999966915584,17.6000004925567],[78.29999966915584,17.45000084831652],[78.3800003784321,17.450000768699528]]]}"
00000000000000000006,307.46469210213974,0.048397463219397724,0.27121613019880697,-0.35005150054588247,Z7,"{""type"":""Polygon"",""coordinates"":[[[78.46000108025841,17.450000837772027],[78.46000108025841,17.600000472294163],[78.3800003784321,17.600000481302104],[78.3800003784321,17.450000768699528],[78.46000108025841,17.450000837772027]]]}"
00000000000000000007,306.9787132766039,0.03918255244325001,0.3206656485174132,-0.4037787723535295,Z8,"{""type"":""Polygon"",""coordinates"":[[[78.54000186464977,17.450000834989922],[78.54000186464977,17.60000051188324],[78.46000108025841,17.600000472294163],[78.46000108025841,17.450000837772027],[78.54000186464977,17.450000834989922]]]}"
00000000000000000008,307.25255780599895,0.0587968249462008,0.3118114661296443,-0.4008169528100763,Z9,"{""type"":""Polygon"",""coordinates"":[[[78.61999814249717,17.450000803194648],[78.61999814249717,17.600000552470696],[78.54000186464977,17.60000051188324],[78.54000186464977,17.450000834989922],[78.61999814249717,17.450000803194648]]]}"
00000000000000000009,308.95777252845147,0.08616944741233153,0.30362358936906647,-0.4171868540521476,Z10,"{""type"":""Polygon"",""coordinates"":[[[78.69999883462852,17.450000853620047],[78.69999883462852,17.60000053121498],[78.61999814249717,17.600000552470696],[78.61999814249717,17.450000803194648],[78.69999883462852,17.450000853620047]]]}"
